Date,weighted_positive_score,weighted_neutral_score,weighted_negative_score,total,is_missing_value,Open,High,Low,Close,Adj Close,Volume,market_value
2021-02-21,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1918.673095703125,1974.2596435546875,1890.3681640625,1935.60107421875,1935.60107421875,23626547717,1927.1370849609375
2021-02-22,0.4692183578518574,0.4134837084622718,0.1172979336858708,23550969.0,0,1935.557861328125,1936.4537353515625,1580.6265869140625,1781.992919921875,1781.992919921875,42409646036,1858.775390625
2021-02-23,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1781.4090576171875,1781.4090576171875,1378.8409423828125,1570.2039794921875,1570.2039794921875,52029864713,1675.8065185546875
2021-02-24,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1571.4764404296875,1710.9837646484375,1511.0189208984375,1626.57568359375,1626.57568359375,31329000537,1599.0260620117188
2021-02-25,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1625.3939208984375,1670.22412109375,1465.0589599609375,1475.7037353515625,1475.7037353515625,24481681873,1550.548828125
2021-02-26,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1478.6533203125,1559.0289306640625,1407.979248046875,1446.03369140625,1446.03369140625,31435997881,1462.343505859375
2021-02-27,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1446.929443359375,1524.932373046875,1433.7869873046875,1459.97314453125,1459.97314453125,20742103233,1453.4512939453125
2021-02-28,0.4661632881479849,0.4160820349150637,0.1177546769369514,9254401.0,0,1459.8604736328125,1468.3914794921875,1300.47216796875,1416.0489501953125,1416.0489501953125,27637026080,1437.9547119140625
2021-03-01,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1417.151123046875,1567.694580078125,1416.4161376953125,1564.7076416015625,1564.7076416015625,24032838645,1490.9293823242188
2021-03-02,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1564.0634765625,1597.610107421875,1461.325439453125,1492.6087646484375,1492.6087646484375,22523669722,1528.3361206054688
2021-03-03,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1491.451171875,1650.360595703125,1481.90576171875,1575.8531494140625,1575.8531494140625,22674780680,1533.6521606445312
2021-03-04,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,1,1574.623779296875,1622.953857421875,1511.1033935546875,1541.914306640625,1541.914306640625,22906118718,1558.26904296875
