BNB,BTC,ETH,weighted_positive_score,weighted_neutral_score,weighted_negative_score,total,Date
264.4169311523437,58322.953125,1815.0786743164065,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-20
264.9215545654297,57916.66796875,1800.4118041992188,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-21
260.48523712158203,56023.517578125,1739.8480834960938,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-22
255.8173828125,54625.302734375,1684.760986328125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-23
252.87284088134768,53742.376953125,1635.7080078125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-24
242.17567443847656,52215.453125,1594.2412719726562,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-25
244.94775390625,53410.162109375,1649.0260620117188,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-26
262.1094055175781,55555.5390625,1709.765380859375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-27
269.2510070800781,55962.84375,1703.8807983398438,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-28
272.0920104980469,56849.048828125,1755.4740600585938,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-29
293.3325653076172,58333.912109375,1832.75,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-30
306.80743408203125,58924.5546875,1882.2301635742188,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-03-31
318.72918701171875,59011.185546875,1948.217041015625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-01
337.0468444824219,59241.595703125,2060.079162597656,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-02
331.02134704589844,58500.650390625,2085.659240722656,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-03
337.4896240234375,58181.697265625,2060.3970336914062,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-04
359.5067749023437,58909.376953125,2100.573974609375,0.4125928098634634,0.5044967936694169,0.0829103964671196,7943660.0,2021-04-05
385.8448944091797,58682.146484375,2113.93603515625,0.2894568796120325,0.5315395889635313,0.1790035314244361,14042209.0,2021-04-06
389.1790466308594,57117.72265625,2044.4028930664065,0.2591725164219133,0.5921060104105489,0.1487214731675377,15935567.0,2021-04-07
397.15370178222656,57211.93359375,2028.853454589844,0.2991604225351655,0.5055739715186877,0.1952656059461467,18482154.0,2021-04-08
435.61659240722656,58285.783203125,2080.4405517578125,0.2613709157509533,0.568420270766105,0.1702088134829416,13651561.0,2021-04-09
463.4517517089844,59023.505859375,2103.52685546875,0.3409309589287712,0.4928256165816011,0.1662434244896276,19019056.0,2021-04-10
498.5159912109375,60025.59765625,2146.906982421875,0.2834709194890826,0.6128579852213617,0.1036710952895556,9123980.0,2021-04-11
562.7122192382812,60034.69921875,2148.3575439453125,0.4849070639874008,0.3900453512379602,0.1250475847746388,13357739.0,2021-04-12
573.2875671386719,61696.73828125,2219.2760009765625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-13
549.9966735839844,63316.724609375,2367.2264404296875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-14
546.522705078125,63194.603515625,2477.575439453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-15
526.3969268798828,62415.646484375,2474.274169921875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-16
514.9990234375,61106.87109375,2387.43798828125,0.1972261405672009,0.5491886559802712,0.2535852034525277,1013750.0,2021-04-17
500.812255859375,58459.03515625,2291.794677734375,0.1747366413930472,0.5482587985697102,0.2770045600372425,17652926.0,2021-04-18
493.2448120117188,55957.92578125,2202.110717773437,0.1639207507307963,0.5615960674788456,0.2744831817903581,20339115.0,2021-04-19
545.4121398925781,56077.412109375,2246.0751953125,0.2020747414222023,0.4515320269906723,0.3463932315871254,20689518.0,2021-04-20
566.4623718261719,55188.609375,2347.9559326171875,0.2136987388079781,0.514186170504435,0.2721150906875868,20370649.0,2021-04-21
525.0092468261719,52809.689453125,2380.703125,0.1967905217756467,0.5824782848903698,0.2207311933339834,20929321.0,2021-04-22
516.2120666503906,51416.73046875,2382.421264648437,0.2564291939168872,0.5022907457858663,0.2412800602972465,25473800.0,2021-04-23
511.5867156982422,50597.046875,2289.412475585937,0.2388391238724727,0.5326480943105513,0.228512781816976,15516143.0,2021-04-24
500.6669464111328,49528.54296875,2265.236694335937,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-25
519.6632232666016,51549.7734375,2426.979858398437,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-26
551.9494934082031,54531.7109375,2598.4482421875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-27
565.6891174316406,54930.669921875,2705.5328369140625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-28
581.2900695800781,54206.599609375,2752.7633056640625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-29
612.0345153808594,55659.419921875,2765.4705810546875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-04-30
620.9082641601562,57771.357421875,2859.365600585937,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-01
621.0365600585938,57228.470703125,2948.80810546875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-02
648.7933959960938,56910.283203125,3191.1309814453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-03
643.7581176757812,55273.859375,3342.3804931640625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-04
630.4968872070312,55338.0859375,3381.6689453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-05
642.1649475097656,56918.912109375,3507.905639648437,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-06
629.2850952148438,56885.177734375,3487.4171142578125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-07
635.2476196289062,58078.271484375,3692.31787109375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-08
654.2703552246094,58554.853515625,3920.1539306640634,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-09
646.4010009765625,57055.333984375,3938.353637695313,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-10
651.7872619628906,56275.908203125,4058.486572265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-11
629.9820251464844,52932.533203125,3980.2421875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-12
582.1945495605469,49725.8125,3772.033447265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-13
587.0444030761719,49781.7578125,3899.58984375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-14
582.7980346679688,48307.841796875,3857.036865234375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-15
562.7393798828125,46586.34765625,3614.66845703125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-16
538.2049713134766,44976.705078125,3431.870361328125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-17
509.7071533203125,43198.73046875,3328.47119140625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-18
423.94410705566406,39973.708984375,2921.668212890625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-19
364.5847473144531,38768.203125,2611.9664306640625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-20
358.9189453125,38950.8203125,2601.4813232421875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-21
313.15093994140625,37453.83203125,2365.860107421875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-22
281.4905548095703,36151.015625,2203.9735107421875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-23
303.21458435058594,36703.171875,2371.7635498046875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-24
344.8019104003906,38599.001953125,2677.8310546875,0.1955965110252631,0.5398821570479716,0.2645213319267653,13602850.0,2021-05-25
361.6931457519531,38843.412109375,2797.875732421875,0.2688045877619943,0.5486594774968855,0.1825359347411202,25282567.0,2021-05-26
373.6746368408203,38876.9296875,2812.620483398437,0.2290193126173395,0.5293809617529508,0.2415997256297096,17488774.0,2021-05-27
349.85780334472656,37102.34375,2581.1876220703125,0.2034518460519341,0.5701305164562351,0.2264176374918308,19119045.0,2021-05-28
317.0195007324219,35150.111328125,2346.7906494140625,0.2007166856160488,0.5831693689468471,0.2161139454371039,15364617.0,2021-05-29
315.4132995605469,35142.767578125,2334.297119140625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-30
340.06874084472656,36495.724609375,2551.0718994140625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-05-31
358.28858947753906,36989.359375,2670.539428710937,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-01
381.8115997314453,37137.55078125,2670.29052734375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-02
414.7843780517578,38404.087890625,2781.751342773437,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-03
409.7913513183594,38068.4453125,2772.6802978515625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-04
390.69532775878906,36216.056640625,2661.09814453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-05
392.0284729003906,35700.494140625,2672.4207763671875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-06
375.48243713378906,34697.986328125,2651.6552734375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-07
356.0834045410156,33531.076171875,2556.0205078125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-08
364.2503051757813,35381.048828125,2559.233154296875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-09
363.9261016845703,37046.056640625,2541.33056640625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-10
349.00926208496094,37015.71484375,2413.313842773437,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-11
344.8213653564453,36446.330078125,2363.6182861328125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-12
355.3459014892578,37326.82421875,2440.5408935546875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-13
367.2737274169922,39617.72265625,2523.330810546875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-14
373.1515045166016,40416.71875,2599.3497314453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-15
356.92503356933594,39257.876953125,2456.26416015625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-16
349.97544860839844,38197.462890625,2369.6541748046875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-17
344.9115295410156,36943.361328125,2303.1600341796875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-18
336.63255310058594,35735.19921875,2206.8291015625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-19
337.35906982421875,35630.71875,2208.8511962890625,0.3682573128081274,0.318970570516655,0.3127721166752175,77643395.0,2021-06-20
305.15553283691406,33658.9189453125,2066.8826904296875,0.3369488499835081,0.3245392685344515,0.3385118814820403,414426709.0,2021-06-21
266.3057403564453,32064.0185546875,1880.808837890625,0.3080560934957668,0.3925781145282865,0.2993657919759467,551522981.0,2021-06-22
278.2742462158203,33119.37109375,1934.1806640625,0.3464202935037578,0.3310649237882356,0.3225147827080065,359486232.0,2021-06-23
302.3304901123047,34172.619140625,1978.7068481445312,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-24
295.1014709472656,33148.4423828125,1901.216552734375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-25
280.28599548339844,31890.470703125,1820.061767578125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-26
285.2161560058594,33468.583984375,1904.94580078125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-27
290.1764068603516,34556.728515625,2030.52197265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-28
295.0653381347656,35171.66796875,2122.1085205078125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-29
302.12733459472656,35474.611328125,2219.3819580078125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-06-30
295.8728942871094,34304.05078125,2194.00146484375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-01
287.5887756347656,33723.32421875,2129.9664306640625,0.3555205910724285,0.3720621610733046,0.2724172478542669,171856299.0,2021-07-02
292.7263641357422,34261.484375,2188.474609375,0.3334715421501691,0.3801310051622156,0.2863974526876152,176230918.0,2021-07-03
302.9228210449219,34976.673828125,2274.13720703125,0.4986367555023131,0.2817684906312928,0.219594753866394,256424655.0,2021-07-04
305.0314178466797,34515.173828125,2260.252685546875,0.4782713495753881,0.3012818376024739,0.220446812822138,270444477.0,2021-07-05
311.56520080566406,33979.3515625,2261.2994384765625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-06
323.85711669921875,34040.50390625,2319.1851806640625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-07
319.19248962402344,33383.48828125,2218.98779296875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-08
313.2474060058594,33329.841796875,2131.133178710937,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-09
316.56822204589844,33665.880859375,2129.20166015625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-10
319.04400634765625,33874.6328125,2125.270263671875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-11
319.1815490722656,33704.931640625,2088.6139526367188,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-12
312.54002380371094,32913.7470703125,1987.0911865234373,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-13
309.1794891357422,32773.0966796875,1967.7495727539065,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-14
312.37232971191406,32304.302734375,1952.94384765625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-15
309.3383483886719,31631.544921875,1898.4906616210935,0.363993583693586,0.1741611141333003,0.4618453021731136,115245743.0,2021-07-16
301.7163848876953,31465.1884765625,1887.853271484375,0.3542258364822659,0.3403798708066641,0.30539429271107,135474480.0,2021-07-17
301.5382385253906,31665.34765625,1897.8732299804688,0.2627692780050578,0.407165984928072,0.3300647370668702,196799772.0,2021-07-18
291.14341735839844,31308.921875,1855.1751098632808,0.3099400634962216,0.2885436752832649,0.4015162612205133,301779531.0,2021-07-19
272.6736755371094,30322.81640625,1803.29638671875,0.2698350701717758,0.431234571959648,0.2989303578685762,445287434.0,2021-07-20
278.5130615234375,30953.4892578125,1888.62353515625,0.2999094053232572,0.4184504943835651,0.2816401002931776,507954790.0,2021-07-21
293.39190673828125,32225.9892578125,2010.0128173828125,0.3203447618273429,0.3674675905692321,0.3121876476034249,393480453.0,2021-07-22
296.44215393066406,32943.7548828125,2074.941162109375,0.2330166540101709,0.4782908986935935,0.2886924472962356,557888755.0,2021-07-23
300.5598602294922,33943.087890625,2156.5899658203125,0.2876716309573334,0.4349548431681413,0.2773735258745252,213008411.0,2021-07-24
302.1413879394531,34820.240234375,2189.2596435546875,0.2123536478294054,0.5360653566077764,0.2515809955628181,63169374.0,2021-07-25
303.6055603027344,36360.783203125,2212.338256835937,0.2916314162508789,0.4965348044713737,0.2118337792777473,156557255.0,2021-07-26
308.8634338378906,38341.48828125,2264.2652587890625,0.2107605766750196,0.5554420130819976,0.2337974102429827,95554061.0,2021-07-27
313.74188232421875,39749.546875,2299.3133544921875,0.1260899798033657,0.765071536805676,0.1088384833909582,179545758.0,2021-07-28
315.18434143066406,40001.9375,2339.984375,0.1682021457239809,0.6550095502449811,0.1767883040310379,116417956.0,2021-07-29
319.9867248535156,41131.515625,2424.753295898437,0.3177100478636431,0.402456184041305,0.2798337680950518,366879511.0,2021-07-30
328.0442352294922,41911.25,2498.892822265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-07-31
332.8883514404297,40717.869140625,2546.157470703125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-01
332.01316833496094,39554.603515625,2583.9639892578125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-02
326.8098907470703,38665.69140625,2555.88134765625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-03
329.2124328613281,38980.41796875,2616.582397460937,0.1278109972964671,0.4304526004695614,0.4417364022339713,11014107.0,2021-08-04
336.39329528808594,40307.03515625,2776.499267578125,0.194030688725966,0.5470941994545586,0.2588751118194753,81949052.0,2021-08-05
340.04248046875,41841.18359375,2859.2225341796875,0.226616524247568,0.5924586045832461,0.1809248711691859,101464856.0,2021-08-06
349.05889892578125,43694.298828125,3024.47314453125,0.2238397856449221,0.5268267577535151,0.2493334566015627,59555762.0,2021-08-07
349.1656494140625,44186.27734375,3087.482666015625,0.2900253328841132,0.4118364690007319,0.2981381981151549,227077974.0,2021-08-08
348.4415588378906,45078.6640625,3090.3709716796875,0.300726246322488,0.4270972772734241,0.2721764764040877,443028474.0,2021-08-09
363.2019958496094,45932.939453125,3152.37060546875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-10
381.9253845214844,45596.669921875,3153.5377197265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-11
388.6121215820313,45002.583984375,3103.7950439453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-12
398.4944763183594,46116.505859375,3185.6064453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-13
409.9090118408203,47453.81640625,3294.10302734375,0.285716238134048,0.3956541436465584,0.3186296182193935,103461358.0,2021-08-14
411.7886199951172,47071.8359375,3288.39013671875,0.2850302708794844,0.4590171591853104,0.2559525699352051,221706971.0,2021-08-15
415.9142608642578,46512.22265625,3232.9658203125,0.2691530344663785,0.455044574085121,0.2758023914485005,321411981.0,2021-08-16
408.989013671875,45315.908203125,3082.1131591796875,0.2449703465952054,0.4984198677343451,0.2566097856704494,333922363.0,2021-08-17
400.0667572021485,44743.96875,3016.026733398437,0.2486514655896156,0.5010535458446147,0.2502949885657696,302056623.0,2021-08-18
413.7416229248047,45729.73046875,3100.91455078125,0.2604582573060865,0.4984966144261711,0.2410451282677422,361940416.0,2021-08-19
442.95567321777344,48031.1484375,3234.5489501953125,0.26148570866404,0.5250726927550825,0.2134415985808775,361539468.0,2021-08-20
452.0268249511719,49116.283203125,3256.5078125,0.3346282744267855,0.4088632468377804,0.2565084787354341,75121049.0,2021-08-21
449.1395568847656,49095.37890625,3234.17138671875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-22
474.4980316162109,49418.912109375,3280.307373046875,0.3648974732449151,0.3740377233511237,0.2610648034039611,130074340.0,2021-08-23
485.9065856933594,48634.232421875,3248.6558837890625,0.3462307025380871,0.4488171845980184,0.2049521128638944,303167848.0,2021-08-24
487.494140625,48344.0234375,3199.592529296875,0.4102851282880835,0.389349904531491,0.2003649671804254,404889009.0,2021-08-25
491.279296875,47972.4296875,3164.536376953125,0.4536025240751907,0.3650789254948795,0.1813185504299297,410633092.0,2021-08-26
486.5644226074219,47976.611328125,3183.50341796875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-27
490.4337768554688,48987.494140625,3259.75390625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-28
483.2458038330078,48870.541015625,3236.8868408203125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-29
469.8903503417969,47944.91796875,3225.783447265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-30
462.5213623046875,47095.513671875,3330.745361328125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-08-31
477.1708221435547,47973.400390625,3632.7952880859375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-01
486.8904724121094,49067.78515625,3808.008911132813,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-02
486.1806488037109,49656.8125,3864.050659179688,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-03
493.2427215576172,49976.974609375,3912.869262695313,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-04
501.16236877441406,50845.634765625,3919.232299804688,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-05
500.3115539550781,52201.26953125,3939.950073242188,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-06
456.7725677490234,49735.8046875,3676.4609375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-07
416.5160217285156,46459.576171875,3462.8466796875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-08
413.4253082275391,46083.08203125,3439.9442138671875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-09
411.4453430175781,45640.287109375,3318.535400390625,0.2883326609298745,0.4303622864446827,0.2813050526254427,227365973.0,2021-09-10
403.3954315185547,45035.6484375,3239.654296875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-11
411.0411987304688,45634.94921875,3340.213134765625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-12
